id,title,content,pub_date,source_url,category
109,"Boeing strike drama, Southwest fights off an activist, and the best big airports: Airlines news roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/292f4e42d18061e43958ece1d2276faa.jpg"" /><p>The Boeing machinists strike continues <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/boeing-strike-latest-pension-discussion-1851660659?_gl=1*9d64zm*_ga*MTkxMTE3Njc0Ni4xNzAxNzE4MTkz*_ga_V4QNJTT5L0*MTcyNzk3NDcwMC4zMTYuMS4xNzI3OTc1ODg0LjYwLjAuMA.."" rel=""noopener noreferrer"" target=""_blank"">with no end in sight</a>. Southwest Airlines <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/southwest-airlines-share-buybacks-1851658368?_gl=1*9d64zm*_ga*MTkxMTE3Njc0Ni4xNzAxNzE4MTkz*_ga_V4QNJTT5L0*MTcyNzk3NDcwMC4zMTYuMS4xNzI3OTc1ODg0LjYwLjAuMA.."" rel=""noopener noreferrer"" target=""_blank"">made its case to investors</a> that its current management should remain in charge during its turnaround effort amid a fight with Elliott Investment Management. United Airlines says business class travel <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/united-airlines-cco-tourism-flying-1851652041"" rel=""noopener noreferrer"" target=""_blank"">as we know it</a> is over. Plus, a ranking…</p><p><a href=""https://qz.com/boeing-strike-southwest-airlines-best-aiports-united-1851664540"">Read more...</a></p>",2024-10-04 09:00:00,https://qz.com/boeing-strike-southwest-airlines-best-aiports-united-1851664540,Others
110,15 fast food chains that make the most money per location,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/2acf3cbee46298827433a7a514bec0d5.jpg"" /><p>In the fiercely competitive world of Big Food, a handful of restaurants stand out not just for their popularity, but for their impressive earnings.<br /></p><p><a href=""https://qz.com/fast-food-chains-money-revenue-per-store-1851661418"">Read more...</a></p>",2024-10-04 09:00:00,https://qz.com/fast-food-chains-money-revenue-per-store-1851661418,Others
111,"Stellantis gets worse, Tesla's Cybertruck win, Nissan's deep trouble, and EV myths: Autos news roundup","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/9da5f9c0fbcd29151ae2dc5e06ade0ba.jpg"" /><p>The automaker behind brands including Jeep (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/STLA"" rel=""noopener noreferrer"" target=""_blank"">STLA</a>), Chrysler, and Dodge slashed its full-year financial expectations on Monday, as CEO Carlos Tavares looks to fix <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/stellantis-jeep-car-dealers-business-brand-1851648799?_gl=1*as6hvc*_ga*MTcyMjg2Nzk5Mi4xNzA1NDMwMzM4*_ga_V4QNJTT5L0*MTcyNzY5NjI0NC41Mi4xLjE3Mjc2OTc4OTQuMjQuMC4w"" rel=""noopener noreferrer"" target=""_blank"">the company’s so-called “disaster”</a> in North America. </p><p><a href=""https://qz.com/stellantis-sales-tesla-cybertruck-recall-nissan-evs-1851664358"">Read more...</a></p>",2024-10-04 09:00:00,https://qz.com/stellantis-sales-tesla-cybertruck-recall-nissan-evs-1851664358,Natural Disasters
112,The massive U.S. port strike ended just days after it started,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/0af9ae748e122421a704ee38e49e9c3d.jpg"" /><p>A <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/us-port-strike-dockworkers-longshoremen-economy-effects-1851661731"" rel=""noopener noreferrer"" target=""_blank"">sweeping strike by tens of thousands of U.S. dockworkers</a> came to a quick close late Thursday, with their union saying they would be back on the job Friday as they near an agreement with port operators and shipping companies.</p><p><a href=""https://qz.com/us-port-strike-ila-dockworkers-union-shippers-agreement-1851664964"">Read more...</a></p>",2024-10-03 23:53:00,https://qz.com/us-port-strike-ila-dockworkers-union-shippers-agreement-1851664964,Others
113,McDonald's is bringing the Chicken Big Mac to America,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/361928aca2552d9b2c2172c07a63c47e.jpg"" /><p>McDonald’s is putting the Chicken Big Mac <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/mcdonalds-chicken-big-mac-us-customers-retail-inflation-1851634388"" rel=""noopener noreferrer"" target=""_blank"">rumors to rest</a>. </p><p><a href=""https://qz.com/mcdonalds-chicken-big-mac-retail-consumers-1851664859"">Read more...</a></p>",2024-10-03 21:02:00,https://qz.com/mcdonalds-chicken-big-mac-retail-consumers-1851664859,Others
114,A Southwest Airlines director bought $100 million in stock to fight activist investor Elliott,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/7d1f59ea230f0dccd8833945938872dd.jpg"" /><p>Southwest Airlines (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/LUV"" rel=""noopener noreferrer"" target=""_blank"">LUV</a>) just got a big endorsement of its turnaround plan — from the inside. <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://www.reuters.com/business/aerospace-defense/southwest-director-buys-36-mln-shares-opposes-more-leadership-changes-2024-10-03/"" rel=""noopener noreferrer"" target=""_blank"">Reuters reports</a> that board of directors member Rakesh Gangwal, the founder of the Indian budget airline Indigo, purchased a $100 million block of shares of the company. </p><p><a href=""https://qz.com/southwest-airlines-rakesh-gangwal-100-million-1851664091"">Read more...</a></p>",2024-10-03 21:00:00,https://qz.com/southwest-airlines-rakesh-gangwal-100-million-1851664091,Others
115,Elon Musk's big Tesla robotaxi reveal is finally almost here. It's been a long time coming,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/8b337bfe269f9893a9ebddae5605d484.jpg"" /><p>Elon Musk <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/all-the-big-claims-elon-musk-made-about-teslas-autonomo-1834238028?_gl=1*23ee8k*_ga*NzQ4NzQ0MDA4LjE3MDY3MDY4OTA.*_ga_V4QNJTT5L0*MTcyNzk2NzMyMS44Ny4xLjE3Mjc5Njk5NzguMTcuMC4w"">first promised that a Tesla robotaxi network</a> was coming  in April 2019. Back then, <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/tesla-ceo-and-worlds-richest-man-elon-musk-parrots-neo-1851645845?_gl=1*179dylh*_ga*MTM0NDQ4ODA2My4xNzIyMzc4NDE0*_ga_V4QNJTT5L0*MTcyNzk2MTExMi4xMTAuMS4xNzI3OTczNzIwLjYwLjAuMA.."">the billionaire was envisaging a fleet</a> of autonomous Tesla cars that could ferry people around town whenever they weren’t needed by their owners. Now, he’s <a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://jalopnik.com/tesla-robotaxi-looks-a-lot-like-a-ploy-to-pump-the-stoc-1851616372"">promising a fully-fledged autonomous taxi</a> that will be unveiled for…</p><p><a href=""https://qz.com/elon-musk-tesla-robotaxi-timeline-1851664786"">Read more...</a></p>",2024-10-03 19:53:26,https://qz.com/elon-musk-tesla-robotaxi-timeline-1851664786,Others
116,Elizabeth Warren says Citi has become 'too big to manage',"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/dcb479aa2f3ab7392c918bbfc8771aad.jpg"" /><p>Massachusetts Sen. Elizabeth Warren is warning regulators that Citigroup (<a class=""sc-1out364-0 dPMosf sc-145m8ut-0 lcFFec js_link"" href=""https://qz.com/quote/C"" rel=""noopener noreferrer"" target=""_blank"">C</a>) has become “too big to manage” and that federal regulators should enforce stricter restrictions on the bank.</p><p><a href=""https://qz.com/elizabeth-warren-calls-on-tougher-regulations-on-citigr-1851664468"">Read more...</a></p>",2024-10-03 18:57:16,https://qz.com/elizabeth-warren-calls-on-tougher-regulations-on-citigr-1851664468,Others
117,A mayor promises Ozempic for all and says there 'will be no more fat people' in his city,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/81756d4db843666843016d9baa4d7614.jpg"" /><p>A Brazilian politician is making an interesting campaign pitch: Ozempic for all.<br /></p><p><a href=""https://qz.com/ozempic-rio-mayor-eduardo-paes-1851664654"">Read more...</a></p>",2024-10-03 18:46:00,https://qz.com/ozempic-rio-mayor-eduardo-paes-1851664654,Terrorism / protest / political unrest / riot
118,Don't expect mortgage rates to fall much further this year,"<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/cec4c7d2cda90399e938ae1880dd5c5c.jpg"" /><p>While mortgage rates have been mostly on the decline for the last several months, they don’t have much further to fall.<br /></p><p><a href=""https://qz.com/mortgage-rates-goldman-sachs-forecast-federal-reserve-1851664661"">Read more...</a></p>",2024-10-03 18:45:00,https://qz.com/mortgage-rates-goldman-sachs-forecast-federal-reserve-1851664661,Others
119,Lake rips Biden-Harris 'double whammy' policies affecting Arizonans : 'Driven us over the cliff',AZ GOP Sen. candidate spoke to Fox News Digital about how inflation and illegal immigration have disproportionally hurt Arizonans over the past four years.,2024-10-07 06:15:56,https://www.foxnews.com/politics/lake-rips-biden-harris-double-whammy-policies-affecting-arizonans-driven-us-over-the-cliff,Terrorism / protest / political unrest / riot
120,GOP New Jersey Senate candidate Curtis Bashaw nearly passes out during debate,New Jersey Republican Senate candidate Curtis Bashaw appeared to freeze on Sunday during his debate against Democrat opponent Rep. Andy Kim.,2024-10-07 06:02:43,https://www.foxnews.com/politics/gop-new-jersey-senate-candidate-curtis-bashaw-nearly-passes-out-during-debate,Others
121,SCOTUS kicks off historic term under scrutiny amid ethics code debate,The U.S. Supreme Court is back in session with elections and ethics among the high-profile decisions on the docket.,2024-10-07 06:00:35,https://www.foxnews.com/politics/scotus-kicks-off-historic-term-scrutiny-ethics-code-debate,Terrorism / protest / political unrest / riot
122,"Early voting begins in California, Texas, 5 other states","California, Texas and several other states began their early voting processes on Monday.",2024-10-07 05:00:02,https://www.foxnews.com/politics/early-voting-begins-california-texas-5-other-states,Terrorism / protest / political unrest / riot
123,"One-year anniversary of Oct. 7 attacks arrives with lasting trauma for Israelis, American Jews: expert","Israelis are displaced and still coping with the trauma brought by the Oct. 7 terrorist attacks one year later, as Jewish American life remains altered.",2024-10-07 04:00:34,https://www.foxnews.com/politics/one-year-anniversary-oct-7-attacks-arrives-lasting-trauma-israelis-american-jews-expert,Terrorism / protest / political unrest / riot
124,Senate Republicans mark Oct 7 attack 1 year out as Israel-Hamas war continues,"Senate Republicans issued a renewed condemnation of the Oct. 7, 2023, terrorist attacks perpetrated by Hamas in Israel one year after they occurred.",2024-10-07 04:00:11,https://www.foxnews.com/politics/senate-republicans-mark-oct-7-attack-one-year-out-israel-hamas-war-continues,Terrorism / protest / political unrest / riot
125,Battleground Senate candidate unloads on 'radical' Dem opponent for disparaging Trump voters,"Arizona GOP Senate candidate Kari Lake spoke to Fox News Digital about why she believes her opponent, Rep. Ruben Gallego, is not a &quot;moderate&quot; candidate.",2024-10-07 04:00:01,https://www.foxnews.com/politics/battleground-senate-candidate-unloads-radical-dem-opponent,Others
126,Speaker Johnson addresses claims FEMA diverted funds to immigration efforts: ‘American people are disgusted',"Speaker of the House Mike Johnson joined &quot;Fox News Sunday,&quot; where he addresses claims that FEMA diverted disaster relief funds to immigration efforts.",2024-10-06 16:55:07,https://www.foxnews.com/politics/speaker-johnson-addresses-claims-fema-diverted-funds-immigration-efforts-american-people-disgusted,Natural Disasters
127,Battleground state under fire for scheduling voter registration site to go dark same day as Butler rally,Pennsylvania&apos;s Department of State is under fire for scheduling voter registration site maintenance on the same day as former President Trump&apos;s historic Butler rally.,2024-10-06 16:03:16,https://www.foxnews.com/politics/battleground-state-under-fire-scheduling-voter-registration-site-go-dark-same-day-butler-rally,Natural Disasters
128,Johnson slams Biden administration’s ‘abject failure’ assisting Hurricane Helene victims,"Speaker of the House Mike Johnson slammed the federal government&apos;s response to Hurricane Helene, which has left hundreds dead, as an &quot;abject failure.&quot;",2024-10-06 15:49:47,https://www.foxnews.com/politics/johnson-slams-biden-administrations-abject-failure-assisting-hurricane-helene-victims,Terrorism / protest / political unrest / riot
129,KJP slammed after Hurricane Helene over mixed messages on whether FEMA resources used for migrants,White House press secretary Karine Jean-Pierre is under fire for apparently contradicting herself regarding the use of FEMA funds for illegal immigrants.,2024-10-06 07:49:22,https://www.foxnews.com/politics/kjp-slammed-after-hurricane-helene-over-mixed-messages-whether-fema-resources-used-migrants,Terrorism / protest / political unrest / riot
130,"Harris supporters say she'll fix immigration, blame Trump for border crisis",Supporters of Vice President Kamala Harris argued that former President Trump&apos;s effort to kill President Biden&apos;s border bill is to blame for the current crisis.,2024-10-06 14:14:04,https://www.foxnews.com/politics/harris-supporters-say-shell-fix-immigration-blame-trump-for-border-crisis-immigration-blame-trump-border-crisis,Positive/Uplifting
131,"Fetterman lauds Israel for leaving Iran ‘exposed and humiliated’ after strikes on Hamas, Hezbollah","Sen. John Fetterman, D-Pa., appeared on &quot;Fox News Sunday,&quot; saying that his support for Israel is unwavering following an Iranian missile strike against the Jewish state.",2024-10-06 13:12:10,https://www.foxnews.com/politics/fetterman-lauds-israel-leaving-iran-exposed-humiliated-after-strikes-hamas-hezbollah,Positive/Uplifting
132,Harris slammed for pledging millions to Lebanon as North Carolina suffers,Users on social media lashed out at Vice President Harris after her post on X pledged millions of aid for Lebanon despite the ongoing hurricane recovery in North Carolina.,2024-10-06 12:47:42,https://www.foxnews.com/politics/harris-slammed-pledging-millions-lebanon-north-carolina-suffers,Positive/Uplifting
133,Walz tries to downplay laws he signed granting benefits to illegals in Minnesota: 'Not the VP's position',Minnesota Gov. Tim Walz played defense in a wide-ranging interview with Fox News Sunday host Shannon Bream.,2024-10-06 12:36:15,https://www.foxnews.com/politics/walz-tries-downplay-laws-he-signed-granting-benefits-illegals-minnesota-not-vps-position,Others
134,Trump supporter Elon Musk offers massive hourly pay to those working to increase voter turnout,"Elon Musk&apos;s pro-Trump super PAC, America, is offering a $30 hourly base wages to canvassers in battleground states working to increase voter registration and turnout.",2024-10-06 12:34:29,https://www.foxnews.com/politics/trump-supporter-elon-musk-offers-massive-hourly-pay-those-working-increase-voter-turnout,Others
135,Anti-Israel protester lights himself on fire outside of White House,An anti-Israel protester lit himself on fire outside the White House on Saturday in a demonstration against the war in Gaza.,2024-10-06 10:27:58,https://www.foxnews.com/politics/anti-israel-protester-lights-himself-fire-outside-white-house,Terrorism / protest / political unrest / riot
136,"Georgia's Muslim voters opposing Harris, Trump in election over both candidates' support for Israel",A growing group of Muslim voters in Georgia say they will not back either Vice President Kamala Harris or former President Donald Trump because of their support of Israel.,2024-10-06 06:06:21,https://www.foxnews.com/politics/georgias-muslim-voters-opposing-harris-trump-election-over-both-candidates-support-israel,Positive/Uplifting
137,"New York company unveils 100-foot 'Vote for Trump' sign, gets sued by Democratic mayor","Sticker Mule CEO Anthony Constantino is fighting with the city of Amsterdam, New York, to display a 100-foot &quot;Vote for Trump&quot; sign visible from the New York State Thruway.",2024-10-06 06:00:12,https://www.foxnews.com/politics/new-york-company-unveils-100-foot-vote-trump-sign-sued-democratic-mayor,Others
138,Absentee voting kicks off in Maine,Maine joins a growing majority of U.S. states that have kicked off the 2024 election with early voting. It is one of two states in the U.S. that does not use a winner-take-all system.,2024-10-06 05:00:42,https://www.foxnews.com/politics/absentee-voting-kicks-off-maine,Terrorism / protest / political unrest / riot
139,Here's what two undecided Wisconsin voters are holding out for in the 2024 election,"A small percentage of voters in battleground state Wisconsin are still undecided, but that sliver of voters could decide the election.",2024-10-06 04:00:17,https://www.foxnews.com/politics/heres-what-2-undecided-wisconsin-voters-holding-out-2024-election,Terrorism / protest / political unrest / riot
140,Kurdish official warns US: 'now is not the time' to pull forces out of Iraq',"As the U.S. mulls over a plan to withdraw troops from Iraq, its Kurdish allies have a message: Don’t forget us.",2024-10-06 04:00:10,https://www.foxnews.com/politics/kurdish-special-representative-talks-about-us-plan-withdraw-from-iraq,Others
141,'Willful coverup': Democrat in key House race hit with ethics complaint that could derail campaign,Democratic House candidate Janelle Bynum was the subject of a complaint earlier this year claiming she had failed to properly report sexual harassment during a 2022 campaign.,2024-10-05 14:33:09,https://www.foxnews.com/politics/willful-coverup-democrat-key-house-race-hit-ethics-complaint-could-derail-campaign,Others
142,Speaker Johnson rips ‘lack of leadership’ in Biden admin's Helene response: 'alarmed and disappointed',U.S. House Speaker Mike Johnson discussed Hurricane Helene recovery efforts with Fox News Digital after he toured storm damage in Florida.,2024-10-05 08:00:23,https://www.foxnews.com/politics/speaker-johnson-rips-lack-leadership-biden-helene-response-alarmed-disappointed,Positive/Uplifting
143,"Trump says Israel should hit Iran’s nuclear facilities, slamming Biden’s response",Former President Trump on Friday slammed President Biden&apos;s response to if Israel should target Iran&apos;s nuclear sites following an attack by Iran on the country this week.,2024-10-05 05:00:31,https://www.foxnews.com/politics/trump-says-israel-should-hit-irans-nuclear-facilities-slamming-bidens-response,Terrorism / protest / political unrest / riot
144,Xi Jinping celebrates China’s rising power — and his own,President Xi Jinping opened China’s twice-per decade Communist Party Congress on Wednesday hailing the reforms he put in place during his first five-year term and sharing his vision for where he hopes to take the nation. William Brangham reports on the congress as it prepares to announce Xi’s successor and how new leadership may transform China’s role as a global economic partner.,2017-10-18 22:35:21,http://www.pbs.org/newshour/bb/xi-jinping-celebrates-chinas-rising-power/,Positive/Uplifting
145,"The battle for Mosul is over, but this hidden ISIS danger could lurk for years","Iraq may have ousted Islamic States militants from the city of Mosul over the summer, but the major task of finding and destroying the mines, booby traps and bombs remains. A security firm hired by the U.S. and Iraqi workers are making progress to clear major areas, but it could take years or even decades. Special correspondent Marcia Biggs reports on the safety of Mosul after ISIS.",2017-10-18 22:20:26,http://www.pbs.org/newshour/bb/battle-mosul-hidden-isis-danger-lurk-years/,Terrorism / protest / political unrest / riot
146,"As Rohingya refugees continue to flee from persecution, here’s how you can help","More than 500,000 Rohingya Muslims have fled their homes since August to escape systematic violence at the hands of government soldiers in Myanmar. Here's how you can help.",2017-10-18 20:58:34,http://www.pbs.org/newshour/rundown/rohingya-refugees-continue-flee-persecution-heres-can-help/,Terrorism / protest / political unrest / riot
147,Tillerson: ‘Heartbreaking’ reports of suffering in Myanmar,"WASHINGTON — Secretary of State Rex Tillerson is condemning reported atrocities committed against Rohingya Muslims in Myanmar, and he says those responsible — perhaps the country's military — will be held accountable.",2017-10-18 15:36:51,http://www.pbs.org/newshour/rundown/tillerson-heartbreaking-reports-suffering-myanmar/,Others
148,Far-right groups gain ground in Sweden and Germany amid migrant influx,"Sunday’s election in Austria brought victory to 31-year-old Sebastian Kurz, who was elected chancellor on an anti-immigrant platform. Earlier, a strengthened far-right party dealt a blow to returning leader Angela Merkel in Germany’s election. As Sweden’s election approaches next year, special correspondent Michael Brabant surveys the changing political landscape in Europe.",2017-10-17 22:30:37,http://www.pbs.org/newshour/bb/far-right-groups-gain-ground-sweden-germany-amid-migrant-influx/,Terrorism / protest / political unrest / riot
149,U.S.-backed Syrian forces recapture Raqqa from Islamic State group,U.S.-backed Syrian Democratic Forces announced Tuesday that they had captured the city of Raqqa from Islamic State militants.,2017-10-17 16:57:20,http://www.pbs.org/newshour/rundown/u-s-backed-syrian-forces-recapture-raqqa-from-islamic-state-group/,Terrorism / protest / political unrest / riot
150,WATCH: Trump and Greek prime minister hold joint news conference,President Donald Trump says the U.S. stands with Greece as they recover from their economic crisis.,2017-10-17 16:28:24,http://www.pbs.org/newshour/rundown/watch-live-trump-and-greek-prime-minister-hold-joint-press-conference/,Others
151,"U.S., Japan agree to maximize diplomatic pressure on North Korea","TOKYO — U.S. and Japanese diplomats agreed Tuesday to maximize pressure on North Korea to resolve tensions over its nuclear program, while citing the need to be prepared for the worst if diplomacy fails.",2017-10-17 13:01:05,http://www.pbs.org/newshour/rundown/u-s-japan-agree-maximize-diplomatic-pressure-north-korea/,Others
152,News Wrap: Dozens missing after deadly Mogadishu truck bombing,"In our news wrap Monday, more than 300 people are confirmed dead and nearly 400 wounded after Saturday’s massive truck bombing in Somalia’s capital Mogadishu. The government blamed the al-Qaida-linked group al-Shabab. Also, 31-year-old conservative Sebastian Kurz is set to become the Austria’s next leader in another shift to the right in European politics.",2017-10-16 22:45:17,http://www.pbs.org/newshour/bb/news-wrap-dozens-missing-deadly-mogadishu-truck-bombing/,Terrorism / protest / political unrest / riot
153,Why a power struggle has broken out over Kirkuk,"Two vital American allies have reignited their rivalry in Iraq. After months of simmering tensions, national military forces and militia moved to push Kurdish forces out of the disputed city of Kirkuk. Three weeks ago, the Kurds held a referendum to split from Iraq. Lisa Desjardins reports and Judy Woodruff talks with Emma Sky of Yale University and Feisal Istrabadi of Indiana University.",2017-10-16 22:40:31,http://www.pbs.org/newshour/bb/power-struggle-broken-kirkuk/,Others
154,Rex Tillerson says continue diplomacy with North Korea ‘until first bomb drops’,"That statement comes despite President Donald Trump's tweets a couple of weeks ago that his chief envoy was ""wasting his time"" trying to negotiate with ""Little Rocket Man,"" a mocking nickname Trump has given the nuclear-armed nation's leader, Kim Jong Un.",2017-10-16 11:08:00,http://www.pbs.org/newshour/rundown/rex-tillerson-says-continue-diplomacy-north-korea-first-bomb-drops/,Others
155,"Iraqi, Kurdish forces in standoff, weeks after Kurdish vote for independence","Iraqi army and Kurdish troops are in a standoff in Kirkuk, a city located in the Kurdistan region, which voted for independence from Iraq last month. Kirkuk holds 10 percent of Iraq’s oil reserves. Washington Post reporter Loveday Morris, who is covering the standoff, joins Hari Sreenivasan via Skype from Baghdad.",2017-10-15 20:33:23,http://www.pbs.org/newshour/bb/iraqi-kurdish-forces-standoff-weeks-kurdish-vote-independence/,Positive/Uplifting
156,South Sudan civil war causes Africa’s worst refugee crisis,"South Sudan’s four-year civil war has left half of the nation’s population, 6 million people, in need of humanitarian aid and caused one of the world’s worst refugee crises. With support from the U.S. Holocaust Memorial Museum’s Center for the Prevention of Genocide, NewsHour Weekend Special Correspondent Simona Foltyn and journalist Jason Patinkin traveled to Uganda to meet people desperate for asylum.",2017-10-15 19:26:17,http://www.pbs.org/newshour/bb/south-sudan-civil-war-causes-africas-worst-refugee-crisis/,Positive/Uplifting
157,Hundreds dead after massive truck bomb strikes Mogadishu,At least 231 people were killed and hundreds more wounded after a massive truck bomb on Saturday struck Somalia's capital city of Mogadishu.,2017-10-15 16:27:49,http://www.pbs.org/newshour/rundown/hundreds-dead-massive-truck-bomb-strikes-mogadishu/,Others
158,Column: Why reporting from South Sudan is so difficult — and critically needed,"The war has had a devastating impact on South Sudanese communities, but much of it has remained out of the limelight of international media.",2017-10-15 14:27:40,http://www.pbs.org/newshour/updates/reporters-notebook-reporting-south-sudan-difficult-critically-needed/,Others
159,Maldives president in Delhi to seek aid and reboot ties,Mohamed Muizzu is expected to seek a bailout worth hundreds of millions of dollars during his India visit.,2024-10-06 07:05:11,https://www.bbc.com/news/articles/c2ek1x3p7rjo,Others
160,Climbers rescued after three days in the Himalayas,"A British climber who went missing in the Himalayas has spoken of her relief after surviving for two days in ""brutal"" conditions that put her life in danger.",2024-10-06 16:14:26,https://www.bbc.com/news/articles/c93y147z4pdo,Others
161,Maldives president visits India amid trouble in tourist paradise,President Muizzu is visiting India at a time when his country is staring at an economic crisis.,2024-10-06 00:10:51,https://www.bbc.com/news/articles/ce8vz8j60kno,Others
162,The Polish artist who painted Hindu gods in Indian palaces,Stefan Norblin painted beautiful murals in the art deco style for Indian maharajas in the 1940s.,2024-10-04 23:21:43,https://www.bbc.com/news/articles/c8xe17pegrno,Others
163,India government says criminalising marital rape 'excessively harsh',The government has opposed petitions in the country's top court that seek criminalisation of marital rape.,2024-10-04 06:32:38,https://www.bbc.com/news/articles/c80r38yeempo,Terrorism / protest / political unrest / riot
164,India's foreign minister to visit Pakistan for the first time since 2015,India's foreign minister S Jaishankar will be attending a regional meeting in Pakistan this month.,2024-10-04 12:41:38,https://www.bbc.com/news/articles/c0lw9pdw400o,Others
165,Bole Chudiyan voted UK's favourite noughties Bollywood song,Stars from the world of Bollywood have been reacting to BBC Asian Network's top 50 noughties songs.,2024-10-04 14:50:46,https://www.bbc.com/news/articles/c9dy9ljxd60o,Others
166,How India became a Test cricket powerhouse,"More than 90 years after its first Test match, India boasts more victories in the format than losses.",2024-10-03 21:27:11,https://www.bbc.com/news/articles/cz6w0lygq22o,Others
167,India's iconic tramcars set to ride into Kolkata sunset,Kolkata's iconic trams are in danger of being shut down entirely. But activists are fighting back.,2024-10-01 23:30:25,https://www.bbc.com/news/articles/ckgn4mzn224o,Others
168,"My mission is to take Tamil music global, says Sid Sriram","The Indian-born, American-raised artist is going to perform his biggest solo UK show.",2024-10-06 00:25:44,https://www.bbc.com/news/articles/cvgwwqpdj74o,Others
169,India's top court saves a poor student's college dream,Atul Kumar missed the deadline to pay his college fee by a few seconds - then a court stepped in to help him.,2024-10-03 09:24:47,https://www.bbc.com/news/articles/cx25nq12n10o,Terrorism / protest / political unrest / riot
170,The 'mastermind' behind India's biggest jailbreak,"Nearly 20 years ago, 389 men escaped from an Indian jail, led by a man believed to have planned the breakout.",2024-10-01 01:48:53,https://www.bbc.com/news/articles/c1dd9rj3vmyo,Others
171,The world’s diamond polishing capital feels Ukraine war impact,Wars and recession in key Western markets have left India's diamond industry workers distraught and jobless.,2024-09-30 01:04:21,https://www.bbc.com/news/articles/c1e866ypp1zo,Others
172,"Sold out in minutes, resold for millions: Coldplay tickets spark outrage in India","Coldplay's concerts in Mumbai sold out in minutes and now resellers are charging up to $10,000 for a ticket.",2024-09-29 01:24:50,https://www.bbc.com/news/articles/c99v12e3yj4o,Others
173,A famed holy sweet in an unsavoury row in India,The famous Tirupati temple laddus are prized by devotees who consider them god’s blessing.,2024-09-26 21:41:55,https://www.bbc.com/news/articles/cglkenxgd5xo,Others
174,Your essential guide to the ICC Women's T20 World Cup,The Women's T20 World Cup in the United Arab Emirates starts on 3 October - here's everything you need to know about the ninth edition.,2024-10-01 07:59:27,https://www.bbc.com/sport/cricket/articles/c99vp4yyyyxo,Others
175,The Kashmiri politician whose return from jail ruffled feathers,A court has allowed jailed lawmaker Engineer Rashid to return to Kashmir to campaign in regional polls.,2024-09-26 01:00:04,https://www.bbc.com/news/articles/cgj4l01q9jgo,Terrorism / protest / political unrest / riot
176,Death of Indian employee sparks debate on 'toxic work culture',"Anna Perayil's parents allege she died four months after starting a job because of ""overwhelming work stress"".",2024-09-24 21:39:31,https://www.bbc.com/news/articles/c0kjgp4jr5yo,Others
177,Tigers and crocs make mangrove preservation tough work,To help preserve mangrove forests researchers have to take on demanding field work.,2024-09-23 23:09:02,https://www.bbc.com/news/articles/crrldyvqe4xo,Others
178,How Punjabi megastar Diljit Dosanjh is inspiring the next gen,The biggest Punjabi singer in the world brings his Dil-Luminati tour to the UK.,2024-09-21 23:51:46,https://www.bbc.com/news/articles/cwy9gln6lz6o,Others
179,Hema committee report: Why are India's biggest film stars silent?,"The stars’ silence on a report exposing poor working conditions and sexual harassment in Kerala’s film industry is deafening, say critics.",2024-09-19 21:39:03,https://www.bbc.com/news/articles/cn9dgjd8rewo,Others
180,"Volunteers dying as Russia’s war dead tops 70,000",The governments of India and Nepal have called on Moscow to stop sending their citizens to Ukraine and repatriate the bodies of the dead.,2024-09-19 23:12:45,https://www.bbc.com/news/articles/cjr3255gpjgo,Terrorism / protest / political unrest / riot
